,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
51127,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,16.9,14.0,,30.0,3.0,1989,410,1010.0,1989-04-10 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.0,,2.2,,13.0,,0.76,0.032,5.0,1
51128,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,13.6,,,,1989,410,1010.0,1989-04-10 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.3,,1.2,,,,0.48,0.044000000000000004,29.0,5
51130,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,18.0,16.4,,30.0,4.0,1989,508,1038.0,1989-05-08 10:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.2,,3.0,,8.0,,0.95,0.051,5.0,1
51131,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,15.5,,,,1989,508,1038.0,1989-05-08 10:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,2.3,,,,0.77,0.048,29.0,5
51133,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,22.0,19.5,,30.0,2.0,1989,605,955.0,1989-06-05 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.5,,4.0,,22.0,,0.89,0.063,5.0,1
51134,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.7,,,,1989,605,955.0,1989-06-05 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.6,,2.3,,,,0.57,0.078,29.0,5
51136,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,10.0,,,,17.8,20.0,,30.0,1.9,1989,703,940.0,1989-07-03 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.6,,4.5,,460.0,,1.3,0.079,5.0,1
51137,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.5,,,,1989,703,940.0,1989-07-03 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,,1.3,,,,0.3,0.037000000000000005,29.0,5
51139,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,1.0,,,,25.7,24.8,,30.0,3.0,1989,807,1020.0,1989-08-07 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.0,,3.0,,170.0,,0.72,0.048,5.0,1
51140,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,22.5,,,,1989,807,1020.0,1989-08-07 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.7,,1.3,,,,0.31,0.042,29.0,5
51142,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,26.0,25.0,,30.0,3.5,1989,905,955.0,1989-09-05 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.4,,2.6,,5400.0,,0.81,0.076,5.0,1
51143,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,17.8,,,,1989,905,955.0,1989-09-05 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.3,,1.0,,,,0.38,0.055999999999999994,29.0,5
51145,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,10.0,,,,18.5,20.9,,30.0,3.0,1989,1002,955.0,1989-10-02 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.4,,2.6,,79.0,,0.71,0.065,5.0,1
51146,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,17.3,,,,1989,1002,955.0,1989-10-02 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.5,,1.4,,,,0.39,0.039,29.0,5
51148,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,17.4,17.2,,31.0,4.5,1989,1106,1012.0,1989-11-06 10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,8.7,,2.8,,8.0,,0.94,0.065,5.0,1
51149,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,18.4,,,,1989,1106,1012.0,1989-11-06 10:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.5,,0.7,,,,0.33,0.036000000000000004,30.0,5
51152,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.0,,,,1989,1204,955.0,1989-12-04 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.2,,1.1,,,,0.44,0.038,30.0,5
51151,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,16.2,15.3,,31.0,6.0,1989,1204,955.0,1989-12-04 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.5,,1.4,,2.0,,0.52,0.040999999999999995,5.0,1
51155,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,12.5,,,,1990,108,1010.0,1990-01-08 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.3,,1.1,,,,0.52,0.042,29.0,5
51154,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,1.0,,,,8.5,10.9,,30.0,5.0,1990,108,1010.0,1990-01-08 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.8,,1.5,,0.0,,0.07,0.053,5.0,1
51157,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,4.8,8.6,,30.0,4.8,1990,205,1030.0,1990-02-05 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.3,,1.9,,0.0,,0.81,0.045,5.0,1
51158,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,10.5,,,,1990,205,1030.0,1990-02-05 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.4,,1.5,,,,0.63,0.04,29.0,5
51160,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,9.5,10.5,,30.0,4.0,1990,305,945.0,1990-03-05 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.9,,1.9,,11.0,,0.86,0.038,5.0,1
51161,1461002,中の瀬南,ナカノセミナミ,,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,13.2,,,,1990,305,945.0,1990-03-05 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,1.1,,,,0.41,0.028999999999999998,29.0,5
48601,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,17.1,14.6,,31.0,3.5,1990,410,955.0,1990-04-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.1,,2.1,,0.0,,0.83,0.033,5.0,1
48602,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,14.6,,,,1990,410,955.0,1990-04-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.7,,1.3,,,,0.52,0.034,30.0,5
48604,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,18.5,16.8,,30.5,2.0,1990,508,1017.0,1990-05-08 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.1,,3.8,,2.0,,0.84,0.054000000000000006,5.0,1
48605,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.2,,,,1990,508,1017.0,1990-05-08 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.8,,1.3,,,,0.36,0.038,29.5,5
48607,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,10.0,,,,19.2,19.5,,31.0,2.5,1990,605,1005.0,1990-06-05 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.8,,3.5,,13.0,,0.62,0.04,5.0,1
48608,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.8,,,,1990,605,1005.0,1990-06-05 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.7,,1.3,,,,0.5,0.048,30.0,5
48610,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,10.0,,,,23.1,22.0,,30.5,2.0,1990,703,948.0,1990-07-03 09:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.2,,4.4,,8.0,,0.62,0.063,5.0,1
48611,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,18.2,,,,1990,703,948.0,1990-07-03 09:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.4,,1.6,,,,0.16,0.040999999999999995,29.5,5
48613,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,29.0,26.1,,31.0,2.5,1990,807,1015.0,1990-08-07 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.8,,3.3,,13.0,,0.63,0.069,5.0,1
48614,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,22.1,,,,1990,807,1015.0,1990-08-07 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.2,,1.1,,,,0.31,0.038,30.0,5
48616,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,29.0,26.1,,30.5,2.5,1990,904,943.0,1990-09-04 09:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.9,,2.8,,8.0,,0.38,0.055,5.0,1
48617,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,20.4,,,,1990,904,943.0,1990-09-04 09:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.3,,1.3,,,,0.4,0.055,29.5,5
48620,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,22.6,,,,1990,1002,950.0,1990-10-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.2,,1.2,,,,0.33,0.036000000000000004,29.0,5
48619,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,4.0,,,,23.1,23.1,,30.0,1.5,1990,1002,950.0,1990-10-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.1,,2.8,,2400.0,,1.7,0.1,5.0,1
48622,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,19.8,18.9,,31.0,4.0,1990,1106,1043.0,1990-11-06 10:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.0,,1.9,,23.0,,0.55,0.032,5.0,1
48623,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,19.6,,,,1990,1106,1043.0,1990-11-06 10:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.9,,1.0,,,,0.3,0.032,30.0,5
48625,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,2.0,,,,13.8,15.4,,30.0,3.2,1990,1204,958.0,1990-12-04 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.4,,1.9,,270.0,,1.0,0.061,5.0,1
48626,1461002,中の瀬南,ナカノセミナミ,Nakanoseminami,35.35055556,139.72166667, 35:21:02,139:43:18,0.0,,,,,16.4,,,,1990,1204,958.0,1990-12-04 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.3,,1.4,,,,0.58,0.046,29.0,5
