,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34708,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,4.0,,182.0,181.0,24.7,23.3,,5.9,1.7,1995,719,952.0,1995-07-19 09:52:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,5.6,,5.6,6.0,,,4.9,0.33,0.0,5
34710,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,1.0,,121.0,80.0,5.2,8.7,,6.3,3.7,1996,125,938.0,1996-01-25 09:38:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.8,7.8,,3.9,2.0,,,3.6,0.18,0.0,5
32040,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,2.0,,381.0,181.0,27.8,25.6,,5.6,1.6,1996,722,1321.0,1996-07-22 13:21:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0003,,,,,,,,,,,7.3,2.0,,5.7,5.0,,,5.5,0.37,0.0,5
32042,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,2.0,,381.0,180.0,1.6,10.2,,6.8,3.4,1997,122,943.0,1997-01-22 09:43:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,8.0,8.8,,3.5,4.0,,,3.4,0.24,0.0,5
29372,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,2.0,,11.0,181.0,29.7,25.1,,4.2,1.5,1997,716,950.0,1997-07-16 09:50:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,2.8,,4.9,3.0,,,4.7,0.41,0.0,5
29374,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,2.0,,181.0,181.0,7.8,8.5,,6.2,1.9,1998,122,938.0,1998-01-22 09:38:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,6.8,,4.6,4.0,,,4.9,0.27,0.0,5
26716,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,10.0,,151.0,181.0,18.8,22.2,,5.9,2.2,1998,716,946.0,1998-07-16 09:46:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.4,2.9,,4.5,1.0,,,4.5,0.39,0.0,5
26718,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,4.0,,182.0,181.0,9.8,10.9,,5.0,2.1,1999,127,935.0,1999-01-27 09:35:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.8,6.7,,3.4,3.0,,,4.1,0.18,0.0,5
24212,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,,,,,28.6,25.2,,5.6,1.0,1999,722,938.0,1999-07-22 09:38:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.001,,,,,,,0.2,2.2,,,7.1,2.5,,6.1,16.0,,,5.09,0.28300000000000003,0.0,5
24214,1360168,春海橋,ハルミバシ,Harumibashi,35.65944444,139.78916667, 35:39:34,139:47:21,,,,,2.7,10.6,,6.1,2.8,2000,127,945.0,2000-01-27 09:45:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,0.16,1.1,,,7.9,7.5,,2.7,3.0,,,3.75,0.16899999999999998,0.0,5
