,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
51055,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,4.0,,,,18.0,14.3,,8.0,3.0,1989,410,1125.0,1989-04-10 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.1,,2.0,,4900.0,,0.68,0.046,5.0,1
51056,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,0.0,,,,,14.2,,,,1989,410,1125.0,1989-04-10 11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.1,,1.8,,,,0.55,0.043,7.0,2
51058,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,2.0,,,,19.5,15.9,,8.0,4.0,1989,508,1200.0,1989-05-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.5,,1.5,,330.0,,0.62,0.044000000000000004,5.0,1
51059,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,0.0,,,,,15.7,,,,1989,508,1200.0,1989-05-08 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.4,,1.5,,,,0.5,0.043,7.0,2
51061,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,4.0,,,,24.0,19.4,,8.5,3.0,1989,605,1058.0,1989-06-05 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.7,,2.3,,490.0,,0.43,0.043,5.0,1
51062,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,0.0,,,,,19.3,,,,1989,605,1058.0,1989-06-05 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.4,,1.9,,,,0.48,0.044000000000000004,7.5,2
51064,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,10.0,,,,17.7,19.2,,8.5,2.5,1989,703,1035.0,1989-07-03 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.5,,3.1,,34000.0,,0.94,0.077,5.0,1
51065,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,0.0,,,,,18.5,,,,1989,703,1035.0,1989-07-03 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.5,,2.5,,,,0.54,0.045,7.5,2
51067,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,1.0,,,,26.8,25.6,,8.5,2.5,1989,807,1132.0,1989-08-07 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.2,,2.2,,130000.0,,0.59,0.048,5.0,1
51068,1460901,久里浜港内,クリハマコウナイ,,35.22361111,139.71888889, 35:13:25,139:43:08,0.0,,,,,24.4,,,,1989,807,1132.0,1989-08-07 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.1,,2.0,,,,0.47,0.052000000000000005,7.5,2
