,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59215,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,4.0,,,,,13.0,,,,1985,415,1206.0,1985-04-15 12:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.8,,1.2,,79.0,,0.85,0.054000000000000006,14.0,4
59216,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,4.0,,,,14.8,12.9,,15.0,4.0,1985,415,1211.0,1985-04-15 12:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.7,,1.6,,49.0,,0.88,0.062,0.5,1
59218,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,,15.5,,,,1985,508,1152.0,1985-05-08 11:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.3,,1.4,,0.0,,0.86,0.047,14.0,4
59219,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,22.0,16.6,,15.0,4.2,1985,508,1157.0,1985-05-08 11:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.8,,1.5,,49.0,,0.88,0.057999999999999996,0.5,1
59221,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,4.0,,,,,16.5,,,,1985,611,1203.0,1985-06-11 12:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,3.1,,49.0,,0.57,0.055999999999999994,14.0,4
59222,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,4.0,,,,24.0,18.4,,15.0,2.5,1985,611,1208.0,1985-06-11 12:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.2,,4.2,,1300.0,,0.76,0.06,0.5,1
59224,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,10.0,,,,,19.2,,,,1985,702,1138.0,1985-07-02 11:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.6,,1.9,,240.0,,0.85,0.07200000000000001,14.0,4
59225,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,10.0,,,,23.2,21.0,,15.0,1.8,1985,702,1143.0,1985-07-02 11:43:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.3,,2.3,,240.0,,0.79,0.078,0.5,1
59227,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,,22.6,,,,1985,806,1200.0,1985-08-06 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,2.0,,3.4,,5.0,,0.83,0.067,14.0,4
59228,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,31.5,26.6,,15.0,1.7,1985,806,1205.0,1985-08-06 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.3,,6.4,,4.0,,0.96,0.064,0.5,1
59230,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,,20.2,,,,1985,910,1136.0,1985-09-10 11:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,0.5,,3.2,,2.0,,0.75,0.07400000000000001,14.0,4
59231,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,29.3,26.0,,15.0,1.8,1985,910,1141.0,1985-09-10 11:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,8.9,,4.6,,5.0,,0.73,0.07,0.5,1
59233,1260401,東京湾１６,トウキヨウワン１６,,35.37416667,139.87833333, 35:22:27,139:52:42,2.0,,,,,20.1,,,,1985,1001,1201.0,1985-10-01 12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.0,,1.9,,7.0,,0.64,0.086,14.0,4
