,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59036,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,13.5,12.2,,,,1985,409,1030.0,1985-04-09 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.5,,1.7,,8.0,,1.9,0.1,10.0,2
59035,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,13.5,13.0,,18.7,4.7,1985,409,1030.0,1985-04-09 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.3,,1.8,,170.0,,1.5,0.19,0.1,1
59039,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,,16.5,,,,1985,513,930.0,1985-05-13 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.2,,2.8,,33.0,,1.2,0.1,10.0,2
59038,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,3.0,,,,22.0,20.2,,19.0,1.6,1985,513,930.0,1985-05-13 09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,12.0,,4.9,,49.0,,3.2,0.23,0.1,1
59051,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,,27.5,,,,1985,902,1045.0,1985-09-02 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.2,,3.2,,22.0,,1.1,0.11,10.0,2
59050,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,31.0,27.8,,18.0,1.9,1985,902,1045.0,1985-09-02 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.7,,4.0,,8.0,,2.3,0.24,0.1,1
59057,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,,18.7,,,,1985,1111,1050.0,1985-11-11 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,3.5,,1.8,,33.0,,1.3,0.11,10.0,2
59056,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,2.0,,,,19.5,18.5,,18.0,3.5,1985,1111,1050.0,1985-11-11 10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.1,,2.3,,220.0,,1.1,0.21,1.0,1
59063,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,1.0,,,,,9.0,,,,1986,116,950.0,1986-01-16 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.9,,1.8,,31.0,,1.3,0.04,10.0,2
59062,1260153,千葉３,チバ３,,35.60666667,140.08583333, 35:36:24,140:05:09,4.0,,,,5.8,8.9,,20.0,5.5,1986,116,950.0,1986-01-16 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.0,,2.5,,49.0,,1.0,0.04,0.1,1
