,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
35101,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,151.0,,,20.1,,20.0,,1995,704,1150.0,1995-07-04 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.6,,2.1,,,,0.52,0.053,190.0,5
35100,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,10.0,,151.0,181.0,21.8,21.7,,20.0,1.9,1995,704,1150.0,1995-07-04 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.8,,4.4,,,,1.7,0.15,0.0,5
35103,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,151.0,,,9.8,,20.5,,1996,109,1120.0,1996-01-09 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.4,,2.1,,,,1.1,0.07400000000000001,195.0,5
35102,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,2.0,,151.0,180.0,4.2,9.4,,20.5,5.3,1996,109,1120.0,1996-01-09 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.5,,2.2,,,,1.1,0.068,0.0,5
32433,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,11.0,,,15.9,,19.0,,1996,702,1114.0,1996-07-02 11:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1.8,,2.1,,,,0.68,0.11,180.0,5
32432,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,3.0,,151.0,162.0,26.6,24.9,,19.0,1.1,1996,702,1114.0,1996-07-02 11:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,17.0,,8.7,,,,1.5,0.13,0.0,5
32435,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,151.0,,,13.2,,20.5,,1997,107,1055.0,1997-01-07 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.7,,1.4,,,,0.72,0.048,195.0,5
32434,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,1.0,,151.0,21.0,9.8,10.9,,20.5,2.1,1997,107,1055.0,1997-01-07 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,5.8,,,,1.8,0.17,0.0,5
29765,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,11.0,,,19.0,,19.7,,1997,701,1057.0,1997-07-01 10:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,4.9,,1.5,,,,0.56,0.06,187.0,5
29764,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,2.0,,151.0,181.0,25.2,23.7,,19.7,2.2,1997,701,1057.0,1997-07-01 10:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,12.0,,5.5,,,,1.3,0.11,0.0,5
29767,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,151.0,,,13.4,,20.9,,1998,109,1102.0,1998-01-09 11:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,1.1,,,,0.63,0.054000000000000006,199.0,5
29766,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,1.0,,151.0,180.0,6.0,11.7,,20.9,4.4,1998,109,1102.0,1998-01-09 11:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.2,,1.6,,,,0.95,0.071,0.0,5
27097,1360362,Ｓｔ‐３０,ＳＴ．３０,St-30,35.54194444,139.84388889, 35:32:31,139:50:38,,,151.0,,,17.3,,20.5,,1998,706,1214.0,1998-07-06 12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.5,,1.2,,,,0.59,0.12,195.0,5
