,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
52813,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,25.5,23.2,,35.0,2.0,1988,718,1145.0,1988-07-18 11:45:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.1,4.2,,5.9,2.0,,,7.2,0.49,0.0,5
52815,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,26.0,22.8,,36.0,0.6,1988,817,1108.0,1988-08-17 11:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.1,,3.8,12.0,,,4.4,0.23,0.0,5
52817,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,27.5,24.0,,38.0,2.3,1988,919,1121.0,1988-09-19 11:21:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.2,4.6,,6.2,2.0,,,9.7,0.65,0.0,5
52819,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,16.5,20.3,,39.0,3.0,1988,1018,1115.0,1988-10-18 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.3,,5.3,1.0,,,9.7,0.67,0.0,5
52821,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,13.5,16.6,,40.0,2.3,1988,1115,1102.0,1988-11-15 11:02:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.6,6.3,,5.8,1.0,,,9.3,0.81,0.0,5
52823,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,11.0,13.8,,41.0,2.6,1988,1214,1052.0,1988-12-14 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.7,,5.5,2.0,,,11.0,0.84,0.0,5
52825,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,9.0,12.5,,40.0,2.4,1989,117,1120.0,1989-01-17 11:20:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,,6.3,2.0,,,8.9,0.7,0.0,5
52827,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,10.0,12.3,,38.0,1.9,1989,215,1112.0,1989-02-15 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.5,,6.7,2.0,,,10.0,0.84,0.0,5
52829,1360181,海老取川北口,エビトリガワキタグチ,,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,17.0,15.3,,36.0,2.4,1989,314,1129.0,1989-03-14 11:29:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.2,6.5,,6.4,1.0,,,10.0,0.68,0.0,5
47737,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,12.5,15.1,,3.6,1.7,1990,418,1051.0,1990-04-18 10:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,5.5,,7.1,3.0,,,10.0,0.68,0.0,5
47739,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,22.7,20.5,,3.4,2.5,1990,517,1105.0,1990-05-17 11:05:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.2,5.4,,5.4,3.0,,,9.6,0.67,0.0,5
47741,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,10.0,,,,27.0,24.3,,3.0,1.8,1990,620,1103.0,1990-06-20 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,5.1,,6.7,4.0,,,7.9,0.61,0.0,5
47743,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,34.1,26.0,,3.7,1.5,1990,717,1122.0,1990-07-17 11:22:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.8,9.6,,6.5,11.0,,,7.4,0.51,0.0,5
47745,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,34.3,28.8,,3.2,2.2,1990,824,1101.0,1990-08-24 11:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4.4,,5.5,2.0,,,5.3,0.53,0.0,5
47747,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,23.4,25.0,,2.8,1.0,1990,917,1114.0,1990-09-17 11:14:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.2,1.1,,7.1,3.0,,,5.8,0.53,0.0,5
47749,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,4.0,,,,17.9,20.4,,3.6,2.1,1990,1024,1130.0,1990-10-24 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.8,,6.2,1.0,,,9.7,0.66,0.0,5
47751,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,19.7,18.4,,3.7,3.3,1990,1127,1120.0,1990-11-27 11:20:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.2,5.2,,6.3,2.0,,,9.9,0.73,0.0,5
47753,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,2.0,,,,8.9,13.1,,3.6,2.2,1990,1220,1106.0,1990-12-20 11:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,6.4,,5.8,2.0,,,9.8,0.62,0.0,5
47755,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,10.1,13.3,,4.3,1.6,1991,109,1142.0,1991-01-09 11:42:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.4,6.7,,5.8,3.0,,,9.3,0.72,0.0,5
47757,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,9.9,11.8,,3.6,2.4,1991,221,1049.0,1991-02-21 10:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.9,,6.7,3.0,,,9.2,0.67,0.0,5
47759,1360181,海老取川北口,エビトリガワキタグチ,Ebitorigawakitaguchi,35.56277778,139.75388889, 35:33:46,139:45:14,1.0,,,,14.0,13.0,,2.7,1.8,1991,319,1111.0,1991-03-19 11:11:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,0.002,0.0005,,,,,,,,,,,7.5,7.4,,7.2,3.0,,,10.0,0.62,0.0,5
