,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
58964,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,12.6,12.6,,7.9,,1985,409,940.0,1985-04-09 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,,2.8,,22.0,,1.1,0.08,6.9,3
58963,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,12.6,12.5,,7.9,5.3,1985,409,940.0,1985-04-09 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.8,,1.4,,220.0,,1.3,0.08,0.1,1
58966,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,3.0,,,,22.5,20.0,,9.0,1.3,1985,513,1025.0,1985-05-13 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,13.0,,4.0,,9.0,,1.5,0.05,0.1,1
58967,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,18.0,,,,1985,513,1025.0,1985-05-13 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.4,,1.5,,33.0,,1.0,0.06,8.0,4
58973,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,20.0,,,,1985,702,1010.0,1985-07-02 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.3,,2.6,,490.0,,0.93,0.12,5.5,3
58972,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,10.0,,,,22.0,21.6,,6.5,1.2,1985,702,1010.0,1985-07-02 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.0,,3.6,,7000.0,,1.1,0.08,0.1,1
58979,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,27.0,,,,1985,902,950.0,1985-09-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.3,,3.0,,170.0,,0.68,0.07,6.0,3
58978,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,31.0,27.3,,7.0,1.6,1985,902,950.0,1985-09-02 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.0,,3.9,,13.0,,1.2,0.09,0.1,1
58985,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,18.5,,,,1985,1111,955.0,1985-11-11 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.7,,2.0,,79.0,,0.93,0.1,6.0,3
58984,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,19.0,18.0,,7.0,4.0,1985,1111,955.0,1985-11-11 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.8,,2.6,,790.0,,0.78,0.1,0.1,1
58991,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,8.0,,,,1986,116,1030.0,1986-01-16 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.6,,2.0,,79.0,,1.0,0.04,8.0,4
58990,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,5.8,7.8,,9.0,3.1,1986,116,1030.0,1986-01-16 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.8,,2.6,,460.0,,1.2,0.04,0.1,1
58996,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,9.0,7.5,,9.0,1.7,1986,304,950.0,1986-03-04 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,2.5,,7.0,,1.0,0.02,0.1,1
58997,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,7.8,,,,1986,304,950.0,1986-03-04 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,2.4,,2.0,,1.4,0.05,8.0,4
56446,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,18.0,17.3,,7.0,1.8,1986,512,950.0,1986-05-12 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.2,,3.9,,17.0,,1.4,0.07,0.1,1
56447,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,16.2,,,,1986,512,950.0,1986-05-12 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.3,,2.8,,5.0,,1.1,0.07,6.0,3
56455,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,27.0,26.3,,7.0,2.2,1986,818,950.0,1986-08-18 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,2.6,,5.0,,1100.0,,1.4,0.11,0.1,1
56456,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,22.0,,,,1986,818,950.0,1986-08-18 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1.2,,1.9,,12.0,,0.79,0.09,6.0,3
56459,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,25.0,,,,1986,908,947.0,1986-09-08 09:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4.7,,1.3,,330.0,,0.91,0.06,7.0,3
56458,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,26.5,26.5,,8.0,0.9,1986,908,947.0,1986-09-08 09:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,11.0,,3.6,,490.0,,1.1,0.07,0.1,1
56465,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,17.0,,,,1986,1104,950.0,1986-11-04 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.9,,1.5,,22.0,,1.1,0.06,6.9,3
56464,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,17.3,18.3,,7.9,2.8,1986,1104,950.0,1986-11-04 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.2,,2.2,,490.0,,0.71,0.09,0.1,1
56471,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,8.9,,,,1987,112,954.0,1987-01-12 09:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.3,,1.3,,23.0,,1.1,0.05,7.0,3
56470,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,3.2,9.0,,8.0,4.2,1987,112,954.0,1987-01-12 09:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,1.9,,79.0,,1.3,0.05,0.1,1
56476,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,10.0,,,,3.5,8.5,,8.0,2.2,1987,311,1005.0,1987-03-11 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.9,,2.4,,140.0,,1.3,0.04,0.1,1
56477,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,7.9,,,,1987,311,1005.0,1987-03-11 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,9.1,,2.3,,33.0,,1.4,0.04,7.0,3
53926,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,20.5,19.0,,7.0,1.4,1987,512,1002.0,1987-05-12 10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.2,,3.7,,13.0,,1.1,0.03,0.1,1
53927,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,19.0,,,,1987,512,1002.0,1987-05-12 10:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.7,,4.2,,7.0,,1.3,0.04,6.0,3
53932,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,26.0,21.4,,9.2,1.7,1987,706,1021.0,1987-07-06 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,6.6,,4.0,,330.0,,0.52,0.02,0.1,1
53933,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,20.6,,,,1987,706,1021.0,1987-07-06 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,3.8,,2.6,,330.0,,0.63,0.06,8.2,4
53938,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,29.0,25.6,,9.5,1.2,1987,908,1015.0,1987-09-08 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.9,,6.5,,1100.0,,1.8,0.05,0.1,1
53939,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,24.0,,,,1987,908,1015.0,1987-09-08 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,3.9,,3.4,,490.0,,0.64,0.07,8.5,4
53945,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,16.7,,,,1987,1117,956.0,1987-11-17 09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.4,,1.2,,33.0,,0.66,0.07,6.7,3
53944,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,15.0,16.3,,7.7,4.0,1987,1117,956.0,1987-11-17 09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.4,,1.3,,33.0,,1.7,0.05,0.1,1
53950,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,5.1,10.5,,11.0,2.7,1988,111,1030.0,1988-01-11 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.7,,2.0,,5.0,,0.84,0.06,0.1,1
53951,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,9.4,,,,1988,111,1030.0,1988-01-11 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.8,,1.7,,33.0,,0.99,0.05,10.0,4
53957,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,8.0,,,,1988,301,1010.0,1988-03-01 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.4,,1.8,,0.0,,0.82,0.02,7.0,3
53956,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,10.0,,,,8.1,8.5,,8.0,2.5,1988,301,1010.0,1988-03-01 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.7,,2.3,,79.0,,0.94,0.03,0.1,1
51383,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,16.5,,,,1988,517,946.0,1988-05-17 09:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.2,,2.3,,49.0,,0.82,0.05,7.0,3
51382,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,18.0,17.8,,8.0,2.8,1988,517,946.0,1988-05-17 09:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.7,,3.5,,1700.0,,1.5,0.03,0.1,1
51389,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,23.0,,,,1988,711,1040.0,1988-07-11 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,7.8,,3.4,,49.0,,1.1,0.05,9.0,4
51388,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,9.0,,,,26.2,24.8,,10.0,1.5,1988,711,1040.0,1988-07-11 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,9.1,,4.3,,490.0,,1.4,0.07,0.1,1
51395,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,23.0,,,,1988,920,940.0,1988-09-20 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.7,,2.4,,700.0,,0.78,0.05,6.7,3
51394,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,21.5,23.2,,7.7,1.8,1988,920,940.0,1988-09-20 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.7,,3.6,,790.0,,1.0,0.05,0.1,1
51400,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,17.0,16.5,,8.0,3.3,1988,1114,950.0,1988-11-14 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.9,,2.2,,230.0,,1.2,0.04,0.1,1
51401,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,16.0,,,,1988,1114,950.0,1988-11-14 09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.3,,2.3,,13.0,,1.0,0.04,7.0,3
51407,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,9.0,,,,1989,110,955.0,1989-01-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.5,,2.0,,170.0,,1.0,0.06,7.0,3
51406,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,4.0,,,,9.0,9.8,,8.0,4.3,1989,110,955.0,1989-01-10 09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.8,,1.8,,110.0,,2.1,0.06,0.1,1
51412,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,17.3,12.0,,8.0,3.7,1989,314,945.0,1989-03-14 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,10.0,,2.1,,22.0,,1.2,0.04,0.1,1
51413,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,11.5,,,,1989,314,945.0,1989-03-14 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,10.0,,2.8,,2.0,,0.92,0.05,7.0,3
48858,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,1.0,,,,,17.5,,,,1989,522,1110.0,1989-05-22 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,,3.0,,79.0,,0.78,0.07,6.5,3
48856,1260151,千葉１,チバ１,,35.58388889,140.07861111, 35:35:02,140:04:43,2.0,,,,20.5,18.5,,7.5,2.4,1989,522,1110.0,1989-05-22 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.4,,4.7,,790.0,,1.7,0.09,1.0,1
