,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
50875,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,4.0,,,,16.4,15.0,,30.0,1.5,1989,410,1048.0,1989-04-10 10:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,14.0,,6.5,,330.0,,1.8,0.11,5.0,1
50876,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,13.1,,,,1989,410,1048.0,1989-04-10 10:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.8,,1.8,,,,0.58,0.08,29.0,4
50878,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,2.0,,,,17.9,16.3,,30.0,3.0,1989,508,1112.0,1989-05-08 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.8,,2.7,,700.0,,1.4,0.073,5.0,1
50879,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,15.7,,,,1989,508,1112.0,1989-05-08 11:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.4,,1.9,,,,0.56,0.052000000000000005,29.0,4
50881,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,4.0,,,,24.5,19.3,,30.0,2.5,1989,605,1049.0,1989-06-05 10:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.6,,3.6,,17.0,,0.98,0.067,5.0,1
50882,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,16.6,,,,1989,605,1049.0,1989-06-05 10:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.2,,1.2,,,,0.51,0.069,29.0,4
50884,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,10.0,,,,18.1,20.3,,30.0,1.3,1989,703,1055.0,1989-07-03 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.0,,4.8,,170.0,,1.5,0.08800000000000001,5.0,1
50885,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,17.1,,,,1989,703,1055.0,1989-07-03 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.8,,1.1,,,,0.32,0.047,29.0,4
50888,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,21.9,,,,1989,807,1130.0,1989-08-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,5.1,,1.0,,,,0.31,0.07,29.0,4
50887,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,1.0,,,,30.6,25.8,,30.0,3.0,1989,807,1130.0,1989-08-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.2,,2.3,,1700.0,,0.78,0.068,5.0,1
50890,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,4.0,,,,27.6,24.6,,30.0,3.5,1989,905,1110.0,1989-09-05 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.3,,2.2,,170.0,,0.75,0.073,5.0,1
50891,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,17.9,,,,1989,905,1110.0,1989-09-05 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4.3,,1.0,,,,0.44,0.08,29.0,4
50893,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,10.0,,,,19.0,21.6,,30.0,2.5,1989,1002,1150.0,1989-10-02 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.3,,3.2,,11.0,,0.79,0.065,5.0,1
50894,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,17.1,,,,1989,1002,1150.0,1989-10-02 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.2,,1.0,,,,0.35,0.047,29.0,4
50896,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,4.0,,,,17.2,17.5,,30.0,4.5,1989,1106,1035.0,1989-11-06 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,8.8,,2.6,,13.0,,1.0,0.07200000000000001,5.0,1
50897,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,0.0,,,,,17.6,,,,1989,1106,1035.0,1989-11-06 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.4,,1.1,,,,0.42,0.06,29.0,4
50899,1460603,本牧沖,ホンモクオキ,,35.40333333,139.68777778, 35:24:12,139:41:16,2.0,,,,16.9,15.4,,30.0,3.5,1989,1204,1120.0,1989-12-04 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.0,,2.3,,14.0,,0.79,0.053,5.0,1
