,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59623,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,,13.2,,,,1985,415,1222.0,1985-04-15 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.6,,1.0,,14.0,,0.64,0.039,19.0,5
59624,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,15.6,13.1,,20.0,3.0,1985,415,1227.0,1985-04-15 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.1,,2.2,,0.0,,0.97,0.063,0.5,1
59626,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,14.8,,,,1985,508,1207.0,1985-05-08 12:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.7,,2.0,,0.0,,0.87,0.055,19.0,5
59627,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,21.5,17.0,,20.0,5.0,1985,508,1212.0,1985-05-08 12:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.6,,1.7,,0.0,,0.79,0.053,0.5,1
59629,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,,16.1,,,,1985,611,1220.0,1985-06-11 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.1,,1.9,,0.0,,0.55,0.062,19.0,5
59630,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,24.0,18.4,,20.0,5.0,1985,611,1225.0,1985-06-11 12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.7,,2.9,,2.0,,0.73,0.054000000000000006,0.5,1
59632,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,,18.9,,,,1985,702,1215.0,1985-07-02 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.6,,1.5,,170.0,,0.64,0.067,19.0,5
59633,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,23.0,20.5,,20.0,1.3,1985,702,1220.0,1985-07-02 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.9,,3.6,,2400.0,,1.4,0.1,0.5,1
59635,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,18.7,,,,1985,806,1217.0,1985-08-06 12:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1.9,,2.2,,2.0,,0.61,0.07200000000000001,19.0,5
59636,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,30.5,28.2,,20.0,1.2,1985,806,1222.0,1985-08-06 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.6,,6.3,,11.0,,0.91,0.071,0.5,1
59638,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,18.2,,,,1985,910,1210.0,1985-09-10 12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.5,,1.5,,5.0,,0.55,0.09699999999999999,19.0,5
59639,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,31.0,27.2,,20.0,1.9,1985,910,1215.0,1985-09-10 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.8,,4.4,,790.0,,0.68,0.068,0.5,1
59641,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,,20.2,,,,1985,1001,1218.0,1985-10-01 12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.2,,1.6,,0.0,,0.43,0.069,19.0,5
59642,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,4.0,,,,26.2,20.7,,20.0,2.5,1985,1001,1223.0,1985-10-01 12:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.1,,1.8,,22.0,,0.6,0.08800000000000001,0.5,1
59644,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,,19.9,,,,1985,1106,1209.0,1985-11-06 12:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.4,,1.4,,0.0,,0.59,0.052000000000000005,19.0,5
59645,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,17.8,18.2,,20.0,4.0,1985,1106,1214.0,1985-11-06 12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.6,,1.9,,0.0,,0.69,0.071,0.5,1
59647,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,15.5,,,,1985,1203,1227.0,1985-12-03 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.2,,2.1,,2.0,,0.75,0.065,19.0,5
59648,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,15.7,15.0,,20.0,4.8,1985,1203,1232.0,1985-12-03 12:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.2,,2.2,,8.0,,0.83,0.07200000000000001,0.5,1
59650,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,1.0,,,,,10.8,,,,1986,108,1230.0,1986-01-08 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.2,,1.7,,4.0,,0.88,0.062,19.0,5
59651,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,1.0,,,,13.0,10.3,,20.0,7.0,1986,108,1235.0,1986-01-08 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.3,,2.7,,5.0,,1.1,0.077,0.5,1
59653,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,9.3,,,,1986,205,1005.0,1986-02-05 10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.7,,2.6,,0.0,,0.88,0.047,19.0,5
59654,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,8.4,8.4,,20.0,3.0,1986,205,1010.0,1986-02-05 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,11.0,,3.0,,0.0,,0.94,0.042,0.5,1
59656,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,1.0,,,,,9.5,,,,1986,313,1226.0,1986-03-13 12:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.4,,2.9,,2.0,,0.84,0.039,19.0,5
59657,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,1.0,,,,14.7,9.5,,20.0,2.5,1986,313,1231.0,1986-03-13 12:31:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,3.4,,0.0,,0.92,0.043,0.5,1
57103,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,,12.5,,,,1986,415,1214.0,1986-04-15 12:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.6,,1.9,,2.0,,0.74,0.047,19.0,5
57104,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,10.0,,,,15.8,12.0,,20.0,3.5,1986,415,1219.0,1986-04-15 12:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.6,,3.1,,5.0,,0.95,0.049,0.5,1
57106,1261002,東京湾１４,トウキヨウワン１４,,35.42333333,139.86194444, 35:25:24,139:51:43,2.0,,,,,14.1,,,,1986,507,1207.0,1986-05-07 12:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.6,,1.6,,2.0,,0.86,0.05,19.0,5
