,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
35936,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,3.0,,,,13.7,14.9,,280.0,7.0,1995,411,1103.0,1995-04-11 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.0,,1.4,,0.0,,0.23,0.022000000000000002,5.0,1
35937,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,,,,,,15.5,,,,1995,411,1103.0,1995-04-11 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.5,,0.9,,,,0.17,0.037000000000000005,50.0,1
35939,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,2.0,,,,20.5,19.4,,330.0,5.0,1995,509,1035.0,1995-05-09 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.2,,1.6,,0.0,,0.13,0.011000000000000001,5.0,1
35940,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,,,,,,15.9,,,,1995,509,1035.0,1995-05-09 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.8,,1.2,,,,0.22,0.026000000000000002,50.0,1
35942,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,2.0,,,,23.8,20.5,,326.0,5.0,1995,606,1025.0,1995-06-06 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.1,,1.4,,2.0,,0.21,0.013999999999999999,5.0,1
35943,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,,,,,,16.6,,,,1995,606,1025.0,1995-06-06 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.5,,0.5,,,,0.23,0.026000000000000002,50.0,1
35946,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,,,,,,15.5,,,,1995,704,1020.0,1995-07-04 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.4,,0.5,,,,0.28,0.031,50.0,1
35945,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,4.0,,,,21.6,21.0,,320.0,6.0,1995,704,1020.0,1995-07-04 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.3,,1.0,,8.0,,0.19,0.013000000000000001,5.0,1
35949,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,,,,,,17.9,,,,1995,801,1035.0,1995-08-01 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.4,,0.8,,,,0.32,0.032,50.0,1
35948,1461151,剣崎沖,ケンザキオキ,Kenzakioki,35.13944444,139.75777778, 35:08:22,139:45:28,2.0,,,,28.3,25.2,,320.0,10.0,1995,801,1035.0,1995-08-01 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.3,,1.3,,0.0,,0.18,0.011000000000000001,5.0,1
