,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34589,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,,,151.0,,,19.6,,11.7,,1995,705,942.0,1995-07-05 09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.3,,2.9,,,,1.2,0.15,107.0,5
34588,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,10.0,,151.0,62.0,22.2,22.4,,11.7,1.4,1995,705,942.0,1995-07-05 09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,3.5,,6.8,,,,5.9,0.6,0.0,5
34591,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,,,121.0,,,9.6,,11.9,,1996,112,940.0,1996-01-12 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.8,,2.3,,,,1.5,0.094,109.0,5
34590,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,1.0,,181.0,181.0,9.1,10.2,,11.9,2.8,1996,112,940.0,1996-01-12 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.2,,3.1,,,,3.2,0.17,0.0,5
31921,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,,,381.0,,,19.7,,11.2,,1996,705,940.0,1996-07-05 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.2,,2.4,,,,1.5,0.22,102.0,4
31920,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,4.0,,181.0,182.0,25.0,23.5,,11.2,1.3,1996,705,940.0,1996-07-05 09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.8,,5.9,,,,4.4,0.37,0.0,5
31923,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,,,381.0,,,12.1,,11.3,,1997,110,942.0,1997-01-10 09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.4,,2.0,,,,1.3,0.08900000000000001,103.0,4
31922,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,2.0,,381.0,81.0,7.0,12.1,,11.3,2.7,1997,110,942.0,1997-01-10 09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,,2.9,,,,2.9,0.16,0.0,5
29253,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,,,381.0,,,20.9,,9.8,,1997,704,945.0,1997-07-04 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,3.1,,3.4,,,,1.9,0.18,88.0,4
29252,1360152,Ｓｔ‐２,ＳＴ．２,St-2,35.63388889,139.76055556, 35:38:02,139:45:38,2.0,,152.0,181.0,28.6,24.2,,9.8,1.7,1997,704,945.0,1997-07-04 09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.6,,5.3,,,,3.8,0.29,0.0,5
