,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
35097,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,,,383.0,,,17.4,,20.3,,1995,706,1220.0,1995-07-06 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,0.5,,2.2,,,,0.7,0.18,193.0,5
35096,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,4.0,,182.0,62.0,21.2,21.9,,20.3,1.4,1995,706,1220.0,1995-07-06 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.6,,5.7,,,,2.9,0.22,0.0,5
35099,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,,,151.0,,,10.7,,19.8,,1996,109,1300.0,1996-01-09 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.9,,1.9,,,,0.98,0.071,188.0,5
35098,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,2.0,,151.0,181.0,6.0,9.6,,19.8,2.7,1996,109,1300.0,1996-01-09 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.2,,2.3,,,,1.3,0.09,0.0,5
32429,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,,,151.0,,,16.2,,18.5,,1996,702,1052.0,1996-07-02 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,1.7,,2.2,,,,0.93,0.12,175.0,5
32428,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,4.0,,212.0,162.0,26.7,23.9,,18.5,1.2,1996,702,1052.0,1996-07-02 10:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8,15.0,,9.0,,,,2.0,0.18,0.0,5
32431,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,,,151.0,,,13.2,,19.5,,1997,107,1028.0,1997-01-07 10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,1.2,,,,0.69,0.049,185.0,5
32430,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,1.0,,151.0,170.0,9.8,11.1,,19.5,3.0,1997,107,1028.0,1997-01-07 10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.6,,4.5,,,,1.3,0.13,0.0,5
29761,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,,,11.0,,,18.9,,18.8,,1997,701,1035.0,1997-07-01 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,4.5,,1.5,,,,0.59,0.07200000000000001,178.0,5
29760,1360361,Ｓｔ‐２９,ＳＴ．２９,St-29,35.54194444,139.82166667, 35:32:31,139:49:18,2.0,,151.0,181.0,24.6,23.7,,18.8,2.3,1997,701,1035.0,1997-07-01 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.6,,4.4,,,,1.9,0.15,0.0,5
