,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
55431,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,4.0,,,,5.0,10.7,,156.0,2.4,1987,401,1042.0,1987-04-01 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.8,,3.4,,1700.0,,1.9,0.08199999999999999,0.0,5
55432,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,,,,,,11.7,,,,1987,401,1042.0,1987-04-01 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.7,,2.5,,,,1.1,0.066,146.0,5
55434,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,2.0,,,,18.0,17.5,,165.0,1.1,1987,511,1158.0,1987-05-11 11:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,,6.6,,,,2.3,0.13,0.0,5
55435,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,,,,,,15.6,,,,1987,511,1158.0,1987-05-11 11:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.3,,2.3,,,,0.85,0.051,155.0,5
55436,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,2.0,,,,24.0,20.5,,163.0,3.0,1987,604,1045.0,1987-06-04 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.2,,3.9,,23.0,,1.3,0.1,0.0,5
55437,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,,,,,,19.9,,,,1987,604,1045.0,1987-06-04 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.5,,3.1,,,,1.0,0.07400000000000001,153.0,5
55439,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,10.0,,,,22.5,20.9,,162.0,2.0,1987,703,1220.0,1987-07-03 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.5,,4.0,3.0,,,1.6,0.25,0.0,5
55440,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,,,,,,18.3,,,,1987,703,1220.0,1987-07-03 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.1,,2.0,1.0,,,0.72,0.13,152.0,5
55442,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,,,,,,17.9,,,,1987,803,1045.0,1987-08-03 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.9,,1.7,,,,0.59,0.08800000000000001,155.0,5
55441,1360302,Ｓｔ‐２５,ＳＴ．２５,,35.56333333,139.82111111, 35:33:48,139:49:16,4.0,,,,26.5,26.6,,165.0,1.2,1987,803,1045.0,1987-08-03 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.4,,5.8,,4900.0,,2.0,0.21,0.0,5
