,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59791,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,20.4,14.7,,15.0,,1985,422,1205.0,1985-04-22 12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.9,,1.4,,0.0,,0.34,0.024,14.0,2
59792,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,20.4,15.4,,15.0,8.0,1985,422,1210.0,1985-04-22 12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.2,,1.9,,0.0,,0.34,0.023,0.5,1
59793,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,21.6,17.3,,15.0,5.0,1985,513,1236.0,1985-05-13 12:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.9,,1.9,,0.0,,0.21,0.017,14.0,2
59794,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,21.6,18.1,,15.0,5.0,1985,513,1241.0,1985-05-13 12:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,1.3,,2.0,,0.19,0.015,0.5,1
59796,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,23.5,20.5,,15.0,9.0,1985,617,1155.0,1985-06-17 11:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.5,,1.6,,0.0,,0.3,0.015,14.0,2
59797,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,23.5,20.5,,15.0,9.0,1985,617,1200.0,1985-06-17 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.7,,1.7,,0.0,,0.35,0.022000000000000002,0.5,1
59798,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,29.5,19.1,,15.0,4.0,1985,715,1215.0,1985-07-15 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.4,,1.5,,0.0,,0.33,0.025,14.0,2
59799,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,29.5,23.8,,15.0,4.0,1985,715,1220.0,1985-07-15 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,,2.9,,64.0,,0.46,0.024,0.5,1
59801,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,30.2,22.2,,15.0,1.5,1985,819,1155.0,1985-08-19 11:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.6,,2.3,,2.0,,0.34,0.027000000000000003,14.0,2
59802,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,4.0,,,,30.2,27.1,,15.0,1.5,1985,819,1200.0,1985-08-19 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.3,,5.0,,8.0,,0.5,0.049,0.5,1
59803,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,25.5,22.5,,15.0,10.0,1985,917,1203.0,1985-09-17 12:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.9,,2.3,,0.0,,0.26,0.017,14.0,2
59804,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,25.5,22.2,,15.0,10.0,1985,917,1208.0,1985-09-17 12:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,2.8,,110.0,,0.21,0.023,0.5,1
59806,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,21.5,20.8,,15.0,14.0,1985,1015,1423.0,1985-10-15 14:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,0.5,,2.0,,0.17,0.02,14.0,2
59807,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,21.5,20.9,,15.0,14.0,1985,1015,1428.0,1985-10-15 14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,1.3,,0.0,,0.15,0.018000000000000002,0.5,1
59808,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,20.4,21.0,,15.0,8.0,1985,1111,1146.0,1985-11-11 11:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.0,,1.1,,6.0,,0.24,0.022000000000000002,14.0,2
59809,1261153,東京湾２３,トウキヨウワン２３,,35.05666667,139.80666667, 35:03:24,139:48:24,2.0,,,,20.4,20.6,,15.0,8.0,1985,1111,1151.0,1985-11-11 11:51:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.5,,1.1,,0.0,,0.24,0.022000000000000002,0.5,1
