,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
51163,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,4.0,,,,15.9,13.7,,44.0,4.0,1989,410,1040.0,1989-04-10 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.1,,2.0,,13.0,,0.65,0.038,5.0,1
51164,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,13.8,,,,1989,410,1040.0,1989-04-10 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.3,,0.8,,,,0.34,0.034,43.0,5
51166,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,2.0,,,,19.0,16.0,,43.0,3.5,1989,508,1108.0,1989-05-08 11:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,1.9,,2.0,,0.67,0.042,5.0,1
51167,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,15.2,,,,1989,508,1108.0,1989-05-08 11:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.8,,1.0,,,,0.35,0.033,42.0,5
51169,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,4.0,,,,22.5,19.6,,44.0,2.0,1989,605,1015.0,1989-06-05 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.6,,3.8,,0.0,,0.89,0.055,5.0,1
51170,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,15.9,,,,1989,605,1015.0,1989-06-05 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.2,,0.9,,,,0.33,0.042,43.0,5
51172,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,10.0,,,,18.0,19.1,,44.0,2.3,1989,703,1003.0,1989-07-03 10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,2.9,,23.0,,0.72,0.049,5.0,1
51173,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,16.4,,,,1989,703,1003.0,1989-07-03 10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.3,,0.9,,,,0.27,0.037000000000000005,43.0,5
51175,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,1.0,,,,25.8,24.8,,44.0,3.0,1989,807,1045.0,1989-08-07 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,2.6,,230.0,,0.63,0.055,5.0,1
51176,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,23.0,,,,1989,807,1045.0,1989-08-07 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.1,,0.9,,,,0.27,0.032,43.0,5
51178,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,4.0,,,,26.7,24.1,,44.0,3.5,1989,905,1017.0,1989-09-05 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.4,,2.1,,33.0,,0.61,0.062,5.0,1
51179,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,16.9,,,,1989,905,1017.0,1989-09-05 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.8,,0.6,,,,0.32,0.039,43.0,5
51181,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,10.0,,,,18.7,20.3,,43.0,4.0,1989,1002,1020.0,1989-10-02 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.3,,1.6,,17.0,,0.54,0.054000000000000006,5.0,1
51182,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,18.3,,,,1989,1002,1020.0,1989-10-02 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.1,,0.7,,,,0.34,0.042,42.0,5
51184,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,4.0,,,,18.0,17.5,,44.0,5.5,1989,1106,1030.0,1989-11-06 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,7.8,,2.0,,7.0,,0.63,0.055,5.0,1
51185,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,18.0,,,,1989,1106,1030.0,1989-11-06 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,6.2,,1.2,,,,0.31,0.034,43.0,5
51188,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,16.3,,,,1989,1204,1030.0,1989-12-04 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.4,,1.0,,,,0.37,0.034,43.0,5
51187,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,2.0,,,,16.2,15.6,,44.0,5.0,1989,1204,1030.0,1989-12-04 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.3,,0.9,,0.0,,0.42,0.037000000000000005,5.0,1
51191,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,14.3,,,,1990,108,1040.0,1990-01-08 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,,0.8,,,,0.3,0.027000000000000003,43.0,5
51190,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,1.0,,,,8.5,13.0,,44.0,9.0,1990,108,1040.0,1990-01-08 10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.3,,0.8,,0.0,,0.43,0.031,5.0,1
51193,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,10.0,,,,5.4,10.2,,44.0,7.0,1990,205,1055.0,1990-02-05 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.9,,1.3,,5.0,,0.6,0.036000000000000004,5.0,1
51194,1461101,第三海堡東,ダイ３カイホヒガシ,,35.28555556,139.75777778, 35:17:08,139:45:28,0.0,,,,,12.4,,,,1990,205,1055.0,1990-02-05 10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.4,,1.1,,,,0.42,0.026000000000000002,43.0,5
