,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34977,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,152.0,,,21.0,,7.8,,1995,707,1140.0,1995-07-07 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,4.4,,2.3,,,,0.74,0.08,68.0,4
34976,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,4.0,,152.0,182.0,23.5,21.4,,7.8,1.0,1995,707,1140.0,1995-07-07 11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.3,,4.1,,,,2.4,0.11,0.0,5
34979,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,182.0,,,9.0,,6.7,,1996,111,1141.0,1996-01-11 11:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.4,,2.1,,,,1.4,0.08800000000000001,57.0,3
34978,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,1.0,,182.0,180.0,9.5,8.5,,6.7,4.3,1996,111,1141.0,1996-01-11 11:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.9,,2.7,,,,2.1,0.12,0.0,5
32309,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,181.0,,,22.8,,5.6,,1996,704,1042.0,1996-07-04 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.7,,3.9,,,,1.4,0.12,46.0,3
32308,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,1.0,,151.0,181.0,23.4,24.2,,5.6,1.7,1996,704,1042.0,1996-07-04 10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.1,,3.9,,,,1.5,0.12,0.0,5
32311,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,151.0,,,11.8,,6.8,,1997,109,1035.0,1997-01-09 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.7,,1.8,,,,1.1,0.064,58.0,3
32310,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,1.0,,151.0,180.0,7.8,10.8,,6.8,3.5,1997,109,1035.0,1997-01-09 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.5,,2.5,,,,1.4,0.087,0.0,5
29641,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,152.0,,,23.1,,6.3,,1997,703,1047.0,1997-07-03 10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,6.9,,4.2,,,,1.2,0.084,53.0,3
29640,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,1.0,,11.0,182.0,27.4,26.2,,6.3,1.2,1997,703,1047.0,1997-07-03 10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,,6.4,,,,2.6,0.18,0.0,5
29643,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,152.0,,,11.9,,7.6,,1998,108,1045.0,1998-01-08 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.7,,1.6,,,,1.0,0.077,66.0,3
29642,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,4.0,,151.0,180.0,4.8,10.8,,7.6,3.0,1998,108,1045.0,1998-01-08 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.9,,2.1,,,,1.8,0.12,0.0,5
26977,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,181.0,,,22.0,,7.8,,1998,708,1017.0,1998-07-08 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,3.1,,3.9,,,,1.0,0.1,68.0,4
26976,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,4.0,,181.0,182.0,28.1,27.1,,7.8,1.4,1998,708,1017.0,1998-07-08 10:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,7.5,,5.3,,,,1.9,0.16,0.0,5
26979,1360251,Ｓｔ‐９,ＳＴ．９,St-9,35.61444444,139.86611111, 35:36:52,139:51:58,,,181.0,,,12.8,,9.5,,1999,107,1014.0,1999-01-07 10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,,1.9,,,,0.76,0.061,85.0,4
