,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34985,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,152.0,,,21.1,,6.0,,1995,705,1124.0,1995-07-05 11:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,3.8,,2.4,,,,0.87,0.091,50.0,4
34984,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,10.0,,153.0,61.0,22.0,21.9,,6.0,1.9,1995,705,1124.0,1995-07-05 11:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.2,,4.6,,,,2.7,0.22,0.0,5
34987,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,181.0,,,8.9,,4.9,,1996,112,1127.0,1996-01-12 11:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.8,,2.2,,,,1.7,0.099,39.0,3
34986,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,1.0,,181.0,180.0,10.2,8.6,,4.9,4.9,1996,112,1127.0,1996-01-12 11:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,,2.2,,,,2.0,0.13,0.0,5
32317,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,381.0,,,22.9,,4.6,,1996,705,1110.0,1996-07-05 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5.5,,4.6,,,,1.9,0.17,36.0,3
32316,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,4.0,,181.0,171.0,25.1,24.0,,4.6,1.5,1996,705,1110.0,1996-07-05 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.8,,5.4,,,,2.1,0.19,0.0,5
32319,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,11.0,,,11.1,,5.6,,1997,110,1132.0,1997-01-10 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.5,,2.3,,,,1.4,0.095,46.0,4
32318,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,2.0,,11.0,81.0,8.8,10.5,,5.6,2.6,1997,110,1132.0,1997-01-10 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.6,,2.2,,,,1.7,0.1,0.0,5
29649,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,151.0,,,23.7,,4.9,,1997,704,1130.0,1997-07-04 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,6.6,,6.1,,,,1.6,0.16,39.0,3
29648,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,2.0,,381.0,181.0,30.1,26.0,,4.9,1.7,1997,704,1130.0,1997-07-04 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,11.0,,5.9,,,,1.7,0.13,0.0,5
29651,1360253,Ｓｔ‐１２,ＳＴ．１２,St-12,35.59611111,139.79944444, 35:35:46,139:47:58,,,151.0,,,11.8,,6.5,,1998,106,1129.0,1998-01-06 11:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.3,,1.7,,,,1.4,0.11,55.0,4
