,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59761,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,2.0,,,,20.5,15.4,,25.0,,1985,422,1134.0,1985-04-22 11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.6,,1.2,,0.0,,0.23,0.022000000000000002,24.0,4
59762,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,2.0,,,,20.5,15.6,,25.0,7.0,1985,422,1139.0,1985-04-22 11:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.4,,1.4,,0.0,,0.3,0.027000000000000003,0.5,1
59763,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,21.6,17.3,,15.0,2.7,1985,513,1222.0,1985-05-13 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.0,,1.3,,4.0,,0.34,0.025,14.0,3
59764,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,21.6,18.3,,15.0,2.7,1985,513,1227.0,1985-05-13 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,,1.3,,2.0,,0.41,0.04,0.5,1
59766,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,24.0,20.5,,25.0,8.0,1985,617,1142.0,1985-06-17 11:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.2,,1.9,,0.0,,0.34,0.02,24.0,4
59767,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,24.0,20.1,,25.0,8.0,1985,617,1147.0,1985-06-17 11:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.4,,1.6,,0.0,,0.33,0.017,0.5,1
59768,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,2.0,,,,30.0,17.6,,25.0,5.0,1985,715,1145.0,1985-07-15 11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.1,,1.5,,0.0,,0.31,0.03,24.0,4
59769,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,2.0,,,,30.0,23.8,,25.0,5.0,1985,715,1150.0,1985-07-15 11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.1,,1.6,,8.0,,0.32,0.013000000000000001,0.5,1
59771,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,32.6,23.5,,25.0,2.0,1985,819,1130.0,1985-08-19 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.8,,2.2,,0.0,,0.15,0.025,24.0,4
59772,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,32.6,27.0,,25.0,2.0,1985,819,1135.0,1985-08-19 11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.1,,4.6,,2.0,,0.53,0.054000000000000006,0.5,1
59773,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,25.2,22.3,,25.0,11.0,1985,917,1132.0,1985-09-17 11:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.7,,2.7,,0.0,,0.22,0.016,24.0,4
59774,1261152,東京湾２２,トウキヨウワン２２,,35.08833333,139.82666667, 35:05:18,139:49:36,4.0,,,,25.2,22.1,,25.0,11.0,1985,917,1137.0,1985-09-17 11:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.0,,2.7,,0.0,,0.3,0.032,0.5,1
