,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34696,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,4.0,,181.0,181.0,24.8,24.7,,4.8,1.7,1995,720,1134.0,1995-07-20 11:34:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,6.6,,7.0,3.0,,,7.0,0.46,0.0,5
34698,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,2.0,,182.0,180.0,5.4,8.9,,4.3,4.3,1996,124,1012.0,1996-01-24 10:12:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.7,7.0,,3.5,1.0,,,4.1,0.21,0.0,5
32028,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,4.0,,382.0,181.0,26.6,25.6,,4.7,1.8,1996,724,1200.0,1996-07-24 12:00:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.4,2.7,,6.0,2.0,,,4.8,0.45,0.0,5
32030,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,1.0,,182.0,80.0,11.0,10.3,,4.5,3.5,1997,121,1016.0,1997-01-21 10:16:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.7,7.1,,5.3,1.0,,,7.7,0.36,0.0,5
29360,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,4.0,,11.0,181.0,29.6,26.1,,4.7,1.8,1997,714,1141.0,1997-07-14 11:41:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,2.1,,7.7,4.0,,,6.9,0.68,0.0,5
29362,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,1.0,,181.0,181.0,9.4,8.5,,4.0,2.5,1998,121,1012.0,1998-01-21 10:12:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.5,6.3,,5.4,2.0,,,6.5,0.33,0.0,5
26708,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,10.0,,181.0,181.0,18.8,22.8,,4.5,2.5,1998,716,1052.0,1998-07-16 10:52:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.4,2.9,,5.2,1.0,,,4.7,0.5,0.0,5
26710,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,4.0,,182.0,181.0,11.8,10.3,,4.9,1.7,1999,127,1135.0,1999-01-27 11:35:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,,,,,7.7,5.9,,4.5,3.0,,,5.1,0.32,0.0,5
24204,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,,,,,29.1,25.5,,4.0,0.9,1999,722,1046.0,1999-07-22 10:46:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0003,,,,,,,0.29,2.4,,,7.2,3.2,,7.9,7.0,,,5.22,0.643,0.0,5
24206,1360165,八枝橋,ハチエダバシ,Hachiedabashi,35.65694444,139.80972222, 35:39:25,139:48:35,,,,,5.2,10.9,,4.1,2.7,2000,125,1127.0,2000-01-25 11:27:00,0.001,,0.002,0.01,0.005,0.0005,,,,,,,,,,,0.001,0.0002,,,,,,,0.187,1.0,,,7.8,6.3,,3.0,2.0,,,3.1,0.184,0.0,5
