,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34981,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,151.0,,,21.7,,7.3,,1995,704,1410.0,1995-07-04 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,5.7,,3.1,,,,0.76,0.052000000000000005,63.0,4
34980,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,10.0,,351.0,182.0,22.2,22.4,,7.3,1.2,1995,704,1410.0,1995-07-04 14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.7,,5.2,,,,2.3,0.15,0.0,5
34983,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,381.0,,,9.0,,7.2,,1996,111,1120.0,1996-01-11 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.3,,2.1,,,,1.2,0.076,62.0,4
34982,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,1.0,,181.0,180.0,9.9,8.9,,7.2,4.6,1996,111,1120.0,1996-01-11 11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.5,,2.0,,,,1.3,0.084,0.0,5
32313,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,181.0,,,23.0,,6.8,,1996,704,1103.0,1996-07-04 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.6,,4.9,,,,1.0,0.08900000000000001,58.0,4
32312,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,1.0,,181.0,172.0,24.0,24.5,,6.8,1.4,1996,704,1103.0,1996-07-04 11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,13.0,,6.8,,,,1.0,0.1,0.0,5
32315,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,11.0,,,10.8,,7.6,,1997,109,1058.0,1997-01-09 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.6,,2.4,,,,0.97,0.062,66.0,4
32314,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,1.0,,11.0,180.0,8.2,10.9,,7.6,3.3,1997,109,1058.0,1997-01-09 10:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.5,,2.5,,,,1.0,0.064,0.0,5
29645,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,151.0,,,23.5,,6.6,,1997,703,1105.0,1997-07-03 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,7.6,,4.6,,,,1.1,0.086,56.0,3
29644,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,2.0,,11.0,181.0,27.4,26.1,,6.6,1.6,1997,703,1105.0,1997-07-03 11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,10.0,,5.4,,,,2.0,0.14,0.0,5
29647,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,151.0,,,12.1,,7.8,,1998,108,1100.0,1998-01-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.5,,1.4,,,,1.0,0.075,68.0,4
29646,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,4.0,,152.0,180.0,4.8,11.5,,7.8,4.0,1998,108,1100.0,1998-01-08 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.6,,1.6,,,,1.2,0.095,0.0,5
26981,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,151.0,,,22.0,,8.0,,1998,708,1030.0,1998-07-08 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3.7,,2.6,,,,0.71,0.084,70.0,4
26980,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,4.0,,151.0,162.0,28.6,27.2,,8.0,1.1,1998,708,1030.0,1998-07-08 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,11.0,,7.0,,,,1.4,0.16,0.0,5
26983,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,151.0,,,12.6,,9.5,,1999,107,1030.0,1999-01-07 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,,1.8,,,,0.85,0.057,85.0,5
26982,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,4.0,,151.0,180.0,10.4,12.3,,9.5,3.7,1999,107,1030.0,1999-01-07 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,9.4,,2.1,,,,0.88,0.055,0.0,5
24469,1360252,Ｓｔ‐１０,ＳＴ．１０,St-10,35.61166667,139.89500000, 35:36:42,139:53:42,,,,,,20.7,,7.4,,1999,708,1044.0,1999-07-08 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.33,,,8.0,4.3,,2.1,,,,0.74,0.10099999999999999,6.4,1
