,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
35081,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,152.0,,,20.6,,14.2,,1995,704,1245.0,1995-07-04 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.4,,2.7,,,,0.49,0.043,132.0,5
35080,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,10.0,,153.0,182.0,22.0,22.2,,14.2,1.4,1995,704,1245.0,1995-07-04 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.0,,5.0,,,,1.6,0.14,0.0,5
35083,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,181.0,,,9.0,,14.7,,1996,110,1130.0,1996-01-10 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.5,,2.2,,,,1.1,0.07200000000000001,137.0,5
35082,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,1.0,,182.0,80.0,7.8,8.6,,14.7,4.0,1996,110,1130.0,1996-01-10 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.5,,2.7,,,,1.7,0.1,0.0,5
32413,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,151.0,,,19.6,,13.1,,1996,703,1130.0,1996-07-03 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4.4,,2.8,,,,0.76,0.087,121.0,4
32412,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,2.0,,152.0,172.0,25.2,26.4,,13.1,1.2,1996,703,1130.0,1996-07-03 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,15.0,,4.9,,,,0.7,0.057999999999999996,0.0,5
32415,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,151.0,,,12.4,,14.8,,1997,108,1130.0,1997-01-08 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,,2.7,,,,1.1,0.078,138.0,5
32414,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,2.0,,151.0,181.0,7.8,11.3,,14.8,2.9,1997,108,1130.0,1997-01-08 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,9.3,,3.8,,,,1.3,0.094,0.0,5
29745,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,151.0,,,20.3,,14.0,,1997,702,1115.0,1997-07-02 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3.2,,2.3,,,,0.7,0.076,130.0,5
29744,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,4.0,,151.0,171.0,24.2,22.9,,14.0,1.5,1997,702,1115.0,1997-07-02 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,11.0,,5.7,,,,1.2,0.1,0.0,5
29747,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,152.0,,,11.8,,14.7,,1998,107,1130.0,1998-01-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,1.4,,,,1.0,0.069,137.0,5
29746,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,1.0,,152.0,180.0,10.2,11.3,,14.7,3.8,1998,107,1130.0,1998-01-07 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.2,,1.8,,,,1.3,0.092,0.0,5
27077,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,181.0,,,18.0,,14.5,,1998,707,1046.0,1998-07-07 10:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,0.5,,1.7,,,,1.2,0.11,135.0,5
27076,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,4.0,,151.0,161.0,29.7,27.0,,14.5,1.5,1998,707,1046.0,1998-07-07 10:46:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,12.0,,7.2,,,,2.5,0.19,0.0,5
27079,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,151.0,,,12.7,,15.3,,1999,106,1053.0,1999-01-06 10:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.8,,2.0,,,,0.7,0.047,143.0,5
27078,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,4.0,,151.0,180.0,7.4,11.7,,15.3,4.3,1999,106,1053.0,1999-01-06 10:53:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,10.0,,2.3,,,,0.95,0.05,0.0,5
24549,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,,18.2,,14.6,,1999,707,1115.0,1999-07-07 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.33,,,7.9,2.4,,1.7,,,,0.68,0.091,13.6,1
24548,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,23.8,23.0,,14.6,2.0,1999,707,1115.0,1999-07-07 11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,0.066,0.61,,,8.3,9.0,,3.9,,,,1.44,0.122,0.0,5
24551,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,,13.5,,14.3,,2000,107,1106.0,2000-01-07 11:06:00,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.31,,,8.1,7.6,,1.1,,,,0.75,0.052000000000000005,13.3,1
24550,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,12.3,11.8,,14.3,9.8,2000,107,1106.0,2000-01-07 11:06:00,,,,,,,,,,,,,,,,,,,,,,,,,0.073,0.54,,,8.1,8.4,,1.8,,,,1.32,0.087,0.0,5
22077,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,,19.3,,14.3,,2000,706,1110.0,2000-07-06 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.5,,1.8,,,,0.65,0.102,13.3,1
22076,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,23.4,24.6,,14.3,1.4,2000,706,1110.0,2000-07-06 11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.7,,6.0,,,,1.97,0.15,0.0,5
22079,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,,10.8,,15.0,,2001,111,958.0,2001-01-11 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.5,,1.7,,,,0.84,0.057,14.0,1
22078,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,6.8,9.9,,15.0,5.2,2001,111,958.0,2001-01-11 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.9,,2.2,,,,1.48,0.087,0.0,5
19605,1360356,Ｓｔ‐２１,ＳＴ．２１,St-21,35.57805556,139.86611111, 35:34:41,139:51:58,,,,,,21.5,,12.8,,2001,704,1025.0,2001-07-04 10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,4.2,,4.4,,,,0.78,0.078,11.8,1
