,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
54931,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,16.0,,,,8.0,11.2,,146.0,2.3,1987,402,1030.0,1987-04-02 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,7.1,,4.4,,1700.0,,3.6,0.2,0.0,5
54932,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,11.4,,,,1987,402,1030.0,1987-04-02 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.2,,2.6,,,,1.5,0.083,136.0,5
54934,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,2.0,,,,19.5,17.6,,139.0,1.2,1987,512,1035.0,1987-05-12 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.7,,7.2,,,,2.6,0.23,0.0,5
54935,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,15.8,,,,1987,512,1035.0,1987-05-12 10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,5.8,,2.9,,,,1.1,0.084,129.0,4
54936,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,4.0,,,,23.5,19.6,,153.0,2.5,1987,603,1030.0,1987-06-03 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5.9,,4.0,,170.0,,1.8,0.17,0.0,5
54937,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,18.3,,,,1987,603,1030.0,1987-06-03 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,2.6,,,,1.1,0.1,143.0,5
54939,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,2.0,,,,27.0,24.0,,147.0,1.3,1987,708,1036.0,1987-07-08 10:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,8.9,,6.7,5.0,,,2.9,0.28,0.0,5
54940,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,18.8,,,,1987,708,1036.0,1987-07-08 10:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.2,,2.2,3.0,,,0.85,0.2,137.0,5
54942,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,18.9,,,,1987,804,1045.0,1987-08-04 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,1.0,,2.1,,,,0.69,0.11,142.0,5
54941,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,4.0,,,,26.0,26.0,,152.0,0.8,1987,804,1045.0,1987-08-04 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,10.0,,7.2,,3300.0,,2.8,0.24,0.0,5
54944,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,16.0,,,,23.5,25.8,,147.0,4.2,1987,903,1023.0,1987-09-03 10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.9,,4.4,,,,3.1,0.31,0.0,5
54945,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,23.8,,,,1987,903,1023.0,1987-09-03 10:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,0.5,,4.1,,,,1.2,0.28,137.0,5
54947,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,21.0,,,,1987,1007,1030.0,1987-10-07 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,2.4,,2.0,,,,0.76,0.092,137.0,5
54946,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,4.0,,,,19.5,21.9,,147.0,2.0,1987,1007,1030.0,1987-10-07 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,5.2,,4.5,,130000.0,,3.5,0.28,0.0,5
54949,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,1.0,,,,15.0,17.9,,151.0,3.7,1987,1110,1033.0,1987-11-10 10:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.9,,2.5,,,,2.5,0.14,0.0,5
54950,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,19.3,,,,1987,1110,1033.0,1987-11-10 10:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,,1.2,,,,0.98,0.081,141.0,5
54951,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,2.0,,,,8.0,14.6,,152.0,3.3,1987,1203,1037.0,1987-12-03 10:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.5,,2.4,,2400.0,,1.8,0.14,0.0,5
54952,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,16.3,,,,1987,1203,1037.0,1987-12-03 10:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.3,,2.3,,,,1.3,0.078,142.0,5
54954,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,2.0,,,,10.0,11.9,,163.0,2.6,1988,114,1048.0,1988-01-14 10:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.4,,3.6,3.0,,,3.0,0.18,0.0,5
54955,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,13.5,,,,1988,114,1048.0,1988-01-14 10:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.1,,2.2,7.0,,,1.0,0.08,153.0,5
54956,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,2.0,,,,6.5,10.9,,155.0,2.5,1988,202,1033.0,1988-02-02 10:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.7,,3.9,,790.0,,1.6,0.15,0.0,5
54957,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,11.1,,,,1988,202,1033.0,1988-02-02 10:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.7,,3.4,,,,1.6,0.095,145.0,5
54959,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,1.0,,,,10.5,10.4,,155.0,1.8,1988,324,1028.0,1988-03-24 10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.9,,3.9,,,,2.3,0.14,0.0,5
54960,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,11.3,,,,1988,324,1028.0,1988-03-24 10:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.3,,3.4,,,,1.2,0.07200000000000001,145.0,5
52411,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,1.0,,,,17.0,13.2,,152.0,2.7,1988,406,1032.0,1988-04-06 10:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.9,,3.9,,490.0,,3.6,0.23,0.0,5
52412,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,12.5,,,,1988,406,1032.0,1988-04-06 10:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.4,,2.3,,,,1.8,0.078,142.0,5
52414,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,4.0,,,,17.0,15.9,,157.0,2.3,1988,510,1024.0,1988-05-10 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.7,,5.4,,,,2.9,0.18,0.0,5
52415,1360103,Ｓｔ‐１１,ＳＴ．１１,,35.59694444,139.77805556, 35:35:49,139:46:41,,,,,,14.6,,,,1988,510,1024.0,1988-05-10 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.4,,2.2,,,,0.98,0.13,147.0,5
