,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
34597,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,152.0,,,21.1,,4.4,,1995,707,1222.0,1995-07-07 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.5,,2.8,,,,1.4,0.14,34.0,3
34596,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,4.0,,152.0,272.0,23.6,21.6,,4.4,0.9,1995,707,1222.0,1995-07-07 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.1,,5.0,,,,2.8,0.18,0.0,5
34599,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,381.0,,,9.0,,4.0,,1996,111,1203.0,1996-01-11 12:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,9.0,,2.6,,,,1.9,0.13,30.0,3
34598,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,1.0,,181.0,181.0,11.0,9.0,,4.0,2.1,1996,111,1203.0,1996-01-11 12:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.8,,2.5,,,,1.9,0.12,0.0,5
31929,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,381.0,,,23.0,,3.7,,1996,704,1018.0,1996-07-04 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,4.4,,4.4,,,,2.0,0.22,27.0,3
31928,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,2.0,,381.0,182.0,25.0,23.6,,3.7,1.0,1996,704,1018.0,1996-07-04 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.7,,4.7,,,,2.5,0.23,0.0,5
31931,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,181.0,,,11.4,,4.0,,1997,109,1014.0,1997-01-09 10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,3.3,,,,1.6,0.16,30.0,3
31930,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,1.0,,181.0,182.0,7.6,11.4,,4.0,1.4,1997,109,1014.0,1997-01-09 10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,,3.1,,,,1.6,0.14,0.0,5
29261,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,11.0,,,23.4,,3.3,,1997,703,1020.0,1997-07-03 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.9,,5.4,,,,2.6,0.31,23.0,2
29260,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,2.0,,11.0,182.0,27.8,25.1,,3.3,1.0,1997,703,1020.0,1997-07-03 10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4.8,,6.4,,,,3.5,0.3,0.0,5
29263,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,151.0,,,12.3,,4.6,,1998,108,1015.0,1998-01-08 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.6,,2.2,,,,1.3,0.13,36.0,3
29262,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,4.0,,151.0,181.0,5.4,10.8,,4.6,2.0,1998,108,1015.0,1998-01-08 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.9,,2.5,,,,2.3,0.15,0.0,5
26617,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,181.0,,,25.3,,3.5,,1998,708,1000.0,1998-07-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,2.8,,6.1,,,,3.5,0.31,25.0,2
26616,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,4.0,,181.0,182.0,28.5,27.4,,3.5,1.2,1998,708,1000.0,1998-07-08 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,3.6,,6.0,,,,3.3,0.28,0.0,5
26619,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,151.0,,,12.6,,5.0,,1999,107,1001.0,1999-01-07 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.1,,2.0,,,,0.88,0.07400000000000001,40.0,4
26618,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,4.0,,151.0,181.0,9.9,12.3,,5.0,2.3,1999,107,1001.0,1999-01-07 10:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.6,,2.1,,,,1.2,0.085,0.0,5
24113,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,22.1,,4.0,,1999,708,1007.0,1999-07-08 10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,0.064,0.42,,,8.0,5.1,,3.4,,,,1.16,0.154,3.0,1
24112,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,22.5,22.8,,4.0,1.1,1999,708,1007.0,1999-07-08 10:07:00,,,,,,,,,,,,,,,,,,,,,,,,,0.139,1.3,,,7.5,5.5,,4.6,,,,3.22,0.22399999999999998,0.0,5
24115,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,12.1,,3.2,,2000,106,1134.0,2000-01-06 11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,0.11900000000000001,0.73,,,7.9,7.0,,2.7,,,,2.24,0.153,2.2,1
24114,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,11.2,12.0,,3.2,2.0,2000,106,1134.0,2000-01-06 11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,0.133,0.82,,,7.8,7.0,,3.0,,,,2.58,0.162,0.0,5
21641,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,22.0,,3.8,,2000,710,1018.0,2000-07-10 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,5.5,,3.6,,,,1.99,0.128,2.8,1
21640,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,25.8,24.1,,3.8,0.5,2000,710,1018.0,2000-07-10 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.7,,4.6,,,,2.65,0.161,0.0,5
21643,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,10.3,,4.0,,2001,110,1121.0,2001-01-10 11:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,8.0,,2.9,,,,2.15,0.135,3.0,1
21642,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,10.1,9.8,,4.0,1.5,2001,110,1121.0,2001-01-10 11:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.6,,4.2,,,,3.75,0.19699999999999998,0.0,5
19169,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,26.3,,2.7,,2001,703,1215.0,2001-07-03 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,,6.0,,,,2.58,0.21100000000000002,1.7,1
19168,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,27.2,26.4,,2.7,0.6,2001,703,1215.0,2001-07-03 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,6.9,,6.2,,,,3.28,0.247,0.0,5
19171,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,10.9,,4.0,,2002,107,1021.0,2002-01-07 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.9,,2.5,,,,1.2,0.09699999999999999,3.0,1
19170,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,4.2,9.6,,4.0,2.3,2002,107,1021.0,2002-01-07 10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,8.1,,3.1,,,,2.96,0.135,0.0,5
16688,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,23.2,21.4,,3.5,1.2,2002,701,1037.0,2002-07-01 10:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,5.1,,4.8,,,,3.73,0.204,0.0,5
16689,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,20.0,,3.5,,2002,701,1037.0,2002-07-01 10:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,3.7,,3.8,,,,1.99,0.225,2.5,1
16690,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,6.2,9.7,,4.0,2.0,2003,108,1044.0,2003-01-08 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.5,,3.3,,,,1.72,0.083,0.0,5
16691,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,10.7,,4.0,,2003,108,1044.0,2003-01-08 10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.2,,2.9,,,,1.07,0.069,3.0,1
14268,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,21.9,,3.8,,2003,708,1034.0,2003-07-08 10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.6,,3.8,,,,0.89,0.17,2.8,1
14267,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,21.2,23.0,,3.8,1.8,2003,708,1034.0,2003-07-08 10:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,4.8,,4.2,,,,1.72,0.188,0.0,5
14270,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,13.0,,4.6,,2004,106,1024.0,2004-01-06 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,7.9,,3.1,,,,2.14,0.11,3.6,1
14269,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,7.6,11.3,,4.6,1.8,2004,106,1024.0,2004-01-06 10:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,7.6,,3.5,,,,2.46,0.11800000000000001,0.0,5
11912,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,25.6,,3.4,,2004,706,1045.0,2004-07-06 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.9,,7.1,,,,2.46,0.325,2.4,1
11911,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,29.6,26.0,,3.4,0.8,2004,706,1045.0,2004-07-06 10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,6.3,,5.9,,,,2.91,0.281,0.0,5
11914,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,11.2,,4.1,,2005,112,1022.0,2005-01-12 10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.5,,2.2,,,,1.33,0.106,3.1,1
11913,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,7.4,11.2,,4.1,1.7,2005,112,1022.0,2005-01-12 10:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,8.5,,2.1,,,,1.56,0.115,0.0,5
9711,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,24.0,,3.8,,2005,713,1016.0,2005-07-13 10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.0,,3.5,,,,1.34,0.187,2.8,1
9710,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,23.0,23.7,,3.8,1.6,2005,713,1016.0,2005-07-13 10:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,4.8,,4.0,,,,2.87,0.21,0.0,5
9713,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,,9.4,,3.6,,2006,118,1019.0,2006-01-18 10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,10.3,,2.6,,,,1.43,0.10800000000000001,2.6,1
9712,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,5.5,9.4,,3.6,1.3,2006,118,1019.0,2006-01-18 10:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,10.5,,2.9,,,,1.6,0.113,0.0,5
7436,1360154,Ｓｔ‐４,ＳＴ．４,St-4,35.63250000,139.84388889, 35:37:57,139:50:38,,,,,27.2,25.7,,2.7,0.9,2006,710,1029.0,2006-07-10 10:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,5.2,,5.6,,,,2.85,0.214,0.0,5
