,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
59881,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,21.0,15.1,,15.0,,1985,422,1227.0,1985-04-22 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.3,,0.9,,0.0,,0.25,0.02,14.0,1
59882,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,21.0,15.8,,15.0,8.0,1985,422,1232.0,1985-04-22 12:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,9.2,,1.8,,0.0,,0.17,0.017,0.5,1
59883,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,4.0,,,,21.0,17.6,,15.0,8.5,1985,513,1210.0,1985-05-13 12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.5,,1.9,,0.0,,0.19,0.015,14.0,1
59884,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,4.0,,,,21.0,17.7,,15.0,8.5,1985,513,1215.0,1985-05-13 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.6,,0.9,,2.0,,0.19,0.018000000000000002,0.5,1
59886,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,4.0,,,,22.0,21.0,,15.0,12.0,1985,617,1230.0,1985-06-17 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.4,,1.5,,0.0,,0.26,0.012,14.0,1
59887,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,4.0,,,,22.0,21.0,,15.0,12.0,1985,617,1235.0,1985-06-17 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.4,,1.5,,0.0,,0.24,0.012,0.5,1
59888,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,28.6,20.0,,15.0,5.0,1985,715,1235.0,1985-07-15 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.6,,1.8,,0.0,,0.27,0.015,14.0,1
59889,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,28.6,25.0,,15.0,5.0,1985,715,1240.0,1985-07-15 12:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.9,,2.7,,0.0,,0.32,0.012,0.5,1
59891,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,31.2,19.4,,15.0,3.5,1985,819,1215.0,1985-08-19 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,5.7,,1.7,,0.0,,0.31,0.024,14.0,1
59892,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,31.2,26.2,,15.0,3.5,1985,819,1220.0,1985-08-19 12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.3,,1.9,,0.0,,0.23,0.027000000000000003,0.5,1
59893,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,24.8,22.6,,15.0,14.0,1985,917,1222.0,1985-09-17 12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.8,,1.8,,0.0,,0.19,0.016,14.0,1
59894,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,24.8,23.0,,15.0,14.0,1985,917,1227.0,1985-09-17 12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.9,,2.1,,0.0,,0.17,0.02,0.5,1
59896,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,23.0,20.0,,15.0,7.5,1985,1015,1403.0,1985-10-15 14:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.7,,0.9,,2.0,,0.19,0.019,14.0,1
59897,1261157,東京湾２７,トウキヨウワン２７,,34.98333333,139.79333333, 34:59:00,139:47:36,2.0,,,,23.0,21.1,,15.0,7.5,1985,1015,1408.0,1985-10-15 14:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.1,,1.4,,0.0,,0.17,0.017,0.5,1
