,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
55199,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,2.0,,,,20.8,15.7,,39.0,1.9,1987,406,1015.0,1987-04-06 10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,4.5,,7.8,3.0,,,12.0,0.6,0.0,5
55201,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,1.0,,,,21.0,19.3,,33.0,0.8,1987,506,1008.0,1987-05-06 10:08:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,8.4,17.0,,28.0,18.0,,,16.0,0.64,0.0,5
55203,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,2.0,,,,26.5,22.6,,38.0,0.8,1987,616,1004.0,1987-06-16 10:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,1.4,,13.0,8.0,,,13.0,1.1,0.0,5
55205,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,2.0,,,,28.0,25.3,,31.0,1.6,1987,713,1020.0,1987-07-13 10:20:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.5,5.1,,9.3,5.0,,,11.0,0.64,0.0,5
55207,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,2.0,,,,32.5,28.2,,41.0,0.9,1987,817,1010.0,1987-08-17 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,8.0,,10.0,7.0,,,11.0,0.67,0.0,5
55209,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,4.0,,,,24.5,25.1,,38.0,1.8,1987,916,1015.0,1987-09-16 10:15:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.3,2.8,,8.4,3.0,,,11.0,0.87,0.0,5
55211,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,1.0,,,,21.5,21.6,,39.0,2.3,1987,1013,1010.0,1987-10-13 10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,3.2,,7.7,1.0,,,11.0,0.68,0.0,5
55213,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,1.0,,,,14.0,17.5,,42.0,3.9,1987,1124,1010.0,1987-11-24 10:10:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.4,4.2,,6.3,1.0,,,11.0,0.62,0.0,5
55215,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,4.0,,,,10.5,14.6,,41.0,1.9,1987,1216,958.0,1987-12-16 09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,4.1,,8.2,3.0,,,16.0,0.75,0.0,5
55217,1360174,八千代橋,ヤチヨバシ,,35.64138889,139.74777778, 35:38:29,139:44:52,1.0,,,,9.5,12.4,,42.0,1.7,1988,125,1010.0,1988-01-25 10:10:00,0.005,,0.05,0.02,0.02,0.0005,,,,,,,,,,,,,,,,,,,,,,,7.5,5.8,,8.4,3.0,,,14.0,0.44,0.0,5
